fragment_1,fragment_2,overlap_size,node_1,node_2,same_node
primary_genre_Comedy,title_type_video,112,node_8,node_7,False
primary_genre_Comedy,title_type_videoGame,5,node_8,node_7,False
primary_genre_Crime,title_type_movie,95,node_8,node_7,False
primary_genre_Crime,title_type_short,77,node_8,node_7,False
primary_genre_Crime,title_type_tvEpisode,1410,node_8,node_7,False
primary_genre_Crime,title_type_tvMiniSeries,10,node_8,node_7,False
primary_genre_Crime,title_type_tvMovie,21,node_8,node_7,False
primary_genre_Crime,title_type_tvSeries,48,node_8,node_7,False
primary_genre_Crime,title_type_tvSpecial,2,node_8,node_7,False
primary_genre_Crime,title_type_video,9,node_8,node_7,False
primary_genre_Documentary,title_type_movie,584,node_8,node_7,False
primary_genre_Documentary,title_type_short,713,node_8,node_7,False
primary_genre_Documentary,title_type_tvEpisode,2747,node_8,node_7,False
primary_genre_Documentary,title_type_tvMiniSeries,57,node_8,node_7,False
primary_genre_Documentary,title_type_tvMovie,199,node_8,node_7,False
primary_genre_Documentary,title_type_tvSeries,165,node_8,node_7,False
primary_genre_Documentary,title_type_tvShort,11,node_8,node_7,False
primary_genre_Documentary,title_type_tvSpecial,22,node_8,node_7,False
primary_genre_Documentary,title_type_video,216,node_8,node_7,False
primary_genre_Drama,title_type_movie,851,node_8,node_7,False
primary_genre_Drama,title_type_short,1233,node_8,node_7,False
primary_genre_Drama,title_type_tvEpisode,9016,node_8,node_7,False
primary_genre_Drama,title_type_tvMiniSeries,80,node_8,node_7,False
primary_genre_Drama,title_type_tvMovie,154,node_8,node_7,False
primary_genre_Drama,title_type_tvSeries,192,node_8,node_7,False
primary_genre_Drama,title_type_tvShort,1,node_8,node_7,False
primary_genre_Drama,title_type_tvSpecial,6,node_8,node_7,False
primary_genre_Drama,title_type_video,63,node_8,node_7,False
primary_genre_Drama,title_type_videoGame,1,node_8,node_7,False
primary_genre_Family,title_type_movie,28,node_8,node_7,False
primary_genre_Family,title_type_short,30,node_8,node_7,False
primary_genre_Family,title_type_tvEpisode,1476,node_8,node_7,False
primary_genre_Family,title_type_tvMiniSeries,5,node_8,node_7,False
primary_genre_Family,title_type_tvMovie,16,node_8,node_7,False
primary_genre_Family,title_type_tvSeries,38,node_8,node_7,False
primary_genre_Family,title_type_tvShort,2,node_8,node_7,False
primary_genre_Family,title_type_tvSpecial,8,node_8,node_7,False
primary_genre_Family,title_type_video,17,node_8,node_7,False
primary_genre_Family,title_type_videoGame,11,node_8,node_7,False
primary_genre_Fantasy,title_type_movie,19,node_8,node_7,False
primary_genre_Fantasy,title_type_short,80,node_8,node_7,False
primary_genre_Fantasy,title_type_tvEpisode,184,node_8,node_7,False
primary_genre_Fantasy,title_type_tvMiniSeries,6,node_8,node_7,False
primary_genre_Fantasy,title_type_tvMovie,4,node_8,node_7,False
primary_genre_Fantasy,title_type_tvSeries,10,node_8,node_7,False
primary_genre_Fantasy,title_type_video,12,node_8,node_7,False
primary_genre_Fantasy,title_type_videoGame,7,node_8,node_7,False
primary_genre_Game-Show,title_type_tvEpisode,1438,node_8,node_7,False
primary_genre_Game-Show,title_type_tvMiniSeries,1,node_8,node_7,False
primary_genre_Game-Show,title_type_tvMovie,1,node_8,node_7,False
primary_genre_Game-Show,title_type_tvSeries,26,node_8,node_7,False
primary_genre_Game-Show,title_type_tvShort,1,node_8,node_7,False
primary_genre_Game-Show,title_type_tvSpecial,3,node_8,node_7,False
primary_genre_Game-Show,title_type_video,2,node_8,node_7,False
primary_genre_History,title_type_movie,12,node_8,node_7,False
primary_genre_History,title_type_short,12,node_8,node_7,False
primary_genre_History,title_type_tvEpisode,159,node_8,node_7,False
primary_genre_History,title_type_tvMiniSeries,3,node_8,node_7,False
primary_genre_History,title_type_tvMovie,6,node_8,node_7,False
primary_genre_History,title_type_tvSeries,3,node_8,node_7,False
primary_genre_History,title_type_tvSpecial,2,node_8,node_7,False
primary_genre_History,title_type_video,5,node_8,node_7,False
primary_genre_History,title_type_videoGame,1,node_8,node_7,False
primary_genre_Horror,title_type_movie,118,node_8,node_7,False
primary_genre_Horror,title_type_short,245,node_8,node_7,False
primary_genre_Horror,title_type_tvEpisode,116,node_8,node_7,False
primary_genre_Horror,title_type_tvMiniSeries,3,node_8,node_7,False
primary_genre_Horror,title_type_tvMovie,6,node_8,node_7,False
primary_genre_Horror,title_type_tvSeries,9,node_8,node_7,False
primary_genre_Horror,title_type_video,24,node_8,node_7,False
primary_genre_Horror,title_type_videoGame,11,node_8,node_7,False
primary_genre_Music,title_type_movie,12,node_8,node_7,False
primary_genre_Music,title_type_short,60,node_8,node_7,False
primary_genre_Music,title_type_tvEpisode,703,node_8,node_7,False
primary_genre_Music,title_type_tvMiniSeries,4,node_8,node_7,False
primary_genre_Music,title_type_tvMovie,23,node_8,node_7,False
primary_genre_Music,title_type_tvSeries,43,node_8,node_7,False
primary_genre_Music,title_type_tvSpecial,51,node_8,node_7,False
primary_genre_Music,title_type_video,118,node_8,node_7,False
primary_genre_Music,title_type_videoGame,4,node_8,node_7,False
primary_genre_Musical,title_type_movie,17,node_8,node_7,False
primary_genre_Musical,title_type_short,25,node_8,node_7,False
primary_genre_Musical,title_type_tvEpisode,57,node_8,node_7,False
primary_genre_Musical,title_type_tvMiniSeries,1,node_8,node_7,False
primary_genre_Musical,title_type_tvMovie,10,node_8,node_7,False
primary_genre_Musical,title_type_tvSeries,3,node_8,node_7,False
primary_genre_Musical,title_type_tvSpecial,2,node_8,node_7,False
primary_genre_Musical,title_type_video,7,node_8,node_7,False
primary_genre_Mystery,title_type_movie,15,node_8,node_7,False
primary_genre_Mystery,title_type_short,43,node_8,node_7,False
primary_genre_Mystery,title_type_tvEpisode,79,node_8,node_7,False
primary_genre_Mystery,title_type_tvMiniSeries,4,node_8,node_7,False
primary_genre_Mystery,title_type_tvMovie,4,node_8,node_7,False
primary_genre_Mystery,title_type_tvSeries,5,node_8,node_7,False
primary_genre_Mystery,title_type_video,2,node_8,node_7,False
primary_genre_Mystery,title_type_videoGame,2,node_8,node_7,False
primary_genre_News,title_type_short,22,node_8,node_7,False
primary_genre_News,title_type_tvEpisode,4822,node_8,node_7,False
primary_genre_News,title_type_tvMovie,2,node_8,node_7,False
primary_genre_News,title_type_tvSeries,32,node_8,node_7,False
primary_genre_News,title_type_tvSpecial,11,node_8,node_7,False
primary_genre_News,title_type_video,7,node_8,node_7,False
primary_genre_Reality-TV,title_type_movie,2,node_8,node_7,False
primary_genre_Reality-TV,title_type_short,6,node_8,node_7,False
primary_genre_Reality-TV,title_type_tvEpisode,1753,node_8,node_7,False
primary_genre_Reality-TV,title_type_tvMiniSeries,9,node_8,node_7,False
primary_genre_Reality-TV,title_type_tvMovie,8,node_8,node_7,False
primary_genre_Reality-TV,title_type_tvSeries,109,node_8,node_7,False
primary_genre_Reality-TV,title_type_tvSpecial,15,node_8,node_7,False
primary_genre_Reality-TV,title_type_video,15,node_8,node_7,False
primary_genre_Romance,title_type_movie,36,node_8,node_7,False
primary_genre_Romance,title_type_short,48,node_8,node_7,False
primary_genre_Romance,title_type_tvEpisode,501,node_8,node_7,False
primary_genre_Romance,title_type_tvMiniSeries,6,node_8,node_7,False
primary_genre_Romance,title_type_tvMovie,9,node_8,node_7,False
primary_genre_Romance,title_type_tvSeries,13,node_8,node_7,False
primary_genre_Romance,title_type_video,8,node_8,node_7,False
primary_genre_Romance,title_type_videoGame,4,node_8,node_7,False
primary_genre_Sci-Fi,title_type_movie,22,node_8,node_7,False
primary_genre_Sci-Fi,title_type_short,82,node_8,node_7,False
primary_genre_Sci-Fi,title_type_tvEpisode,79,node_8,node_7,False
primary_genre_Sci-Fi,title_type_tvMiniSeries,4,node_8,node_7,False
primary_genre_Sci-Fi,title_type_tvMovie,3,node_8,node_7,False
primary_genre_Sci-Fi,title_type_tvSeries,14,node_8,node_7,False
primary_genre_Sci-Fi,title_type_tvSpecial,1,node_8,node_7,False
primary_genre_Sci-Fi,title_type_video,5,node_8,node_7,False
primary_genre_Sci-Fi,title_type_videoGame,8,node_8,node_7,False
primary_genre_Short,title_type_short,1020,node_8,node_7,False
primary_genre_Short,title_type_tvEpisode,114,node_8,node_7,False
primary_genre_Short,title_type_tvMiniSeries,2,node_8,node_7,False
primary_genre_Short,title_type_tvSeries,8,node_8,node_7,False
primary_genre_Short,title_type_tvShort,9,node_8,node_7,False
primary_genre_Short,title_type_tvSpecial,4,node_8,node_7,False
primary_genre_Short,title_type_video,139,node_8,node_7,False
primary_genre_Sport,title_type_movie,18,node_8,node_7,False
primary_genre_Sport,title_type_tvEpisode,804,node_8,node_7,False
primary_genre_Sport,title_type_tvMiniSeries,5,node_8,node_7,False
primary_genre_Sport,title_type_tvMovie,1,node_8,node_7,False
primary_genre_Sport,title_type_tvSeries,36,node_8,node_7,False
primary_genre_Sport,title_type_tvSpecial,40,node_8,node_7,False
primary_genre_Sport,title_type_video,16,node_8,node_7,False
primary_genre_Sport,title_type_videoGame,10,node_8,node_7,False
primary_genre_Talk-Show,title_type_movie,2,node_8,node_7,False
primary_genre_Talk-Show,title_type_tvEpisode,3354,node_8,node_7,False
primary_genre_Talk-Show,title_type_tvMiniSeries,11,node_8,node_7,False
primary_genre_Talk-Show,title_type_tvMovie,1,node_8,node_7,False
primary_genre_Talk-Show,title_type_tvSeries,87,node_8,node_7,False
primary_genre_Talk-Show,title_type_tvSpecial,4,node_8,node_7,False
primary_genre_Talk-Show,title_type_video,8,node_8,node_7,False
primary_genre_Thriller,title_type_movie,75,node_8,node_7,False
primary_genre_Thriller,title_type_tvEpisode,89,node_8,node_7,False
primary_genre_Thriller,title_type_tvMiniSeries,5,node_8,node_7,False
primary_genre_Thriller,title_type_tvMovie,7,node_8,node_7,False
primary_genre_Thriller,title_type_tvSeries,11,node_8,node_7,False
primary_genre_Thriller,title_type_video,4,node_8,node_7,False
primary_genre_UNKNOWN,title_type_movie,327,node_8,node_7,False
primary_genre_UNKNOWN,title_type_tvEpisode,1685,node_8,node_7,False
primary_genre_UNKNOWN,title_type_tvMiniSeries,17,node_8,node_7,False
primary_genre_UNKNOWN,title_type_tvMovie,75,node_8,node_7,False
primary_genre_UNKNOWN,title_type_tvSeries,110,node_8,node_7,False
primary_genre_UNKNOWN,title_type_tvSpecial,25,node_8,node_7,False
primary_genre_UNKNOWN,title_type_video,41,node_8,node_7,False
primary_genre_UNKNOWN,title_type_videoGame,25,node_8,node_7,False
primary_genre_War,title_type_movie,6,node_8,node_7,False
primary_genre_War,title_type_tvEpisode,6,node_8,node_7,False
primary_genre_War,title_type_tvMiniSeries,2,node_8,node_7,False
primary_genre_War,title_type_videoGame,1,node_8,node_7,False
primary_genre_Western,title_type_movie,2,node_8,node_7,False
primary_genre_Western,title_type_tvEpisode,36,node_8,node_7,False
primary_genre_Western,title_type_tvMovie,1,node_8,node_7,False
primary_genre_Western,title_type_videoGame,1,node_8,node_7,False
